rocket_id,current_regime,target_regime,improvement_rank,limiting_factor,current_value,easy_median_value,required_change_pct,prob_lift_to_target_regime
R0612,FRAGILE,EASY,4,mass,1.04092,1.544939,48.42,0.0502
R0612,FRAGILE,EASY,5,servo_slew_deg_s,65.989442,74.855953,13.44,0.0431
R0613,INFEASIBLE,FRAGILE,1,backlash,0.185552,0.046223,-75.09,0.1813
R0613,INFEASIBLE,FRAGILE,2,Iyy,0.011809,0.027866,135.98,0.046
R0613,INFEASIBLE,FRAGILE,3,thrust,46.045237,35.274838,-23.39,0.0225
R0613,INFEASIBLE,FRAGILE,4,control_effectiveness,12.410131,8.881821,-28.43,0.0171
R0613,INFEASIBLE,FRAGILE,5,max_gimbal_deg,13.226988,11.163395,-15.6,0.0119
R0615,FRAGILE,EASY,1,backlash,0.24538,0.046223,-81.16,0.6269
R0615,FRAGILE,EASY,2,servo_slew_deg_s,31.418968,74.855953,138.25,0.0916
R0615,FRAGILE,EASY,3,control_effectiveness,6.174764,8.881821,43.84,0.0295
R0615,FRAGILE,EASY,4,best_u_max_frac,0.795266,0.744226,-6.42,0.016
R0615,FRAGILE,EASY,5,deadband,0.005023,0.079617,1485.08,0.0127
R0616,FRAGILE,EASY,1,backlash,0.203921,0.046223,-77.33,0.7217
R0616,FRAGILE,EASY,2,thrust,42.977226,35.274838,-17.92,0.0292
R0616,FRAGILE,EASY,3,control_effectiveness,10.734532,8.881821,-17.26,0.0182
R0616,FRAGILE,EASY,4,servo_slew_deg_s,89.636663,74.855953,-16.49,0.0133
R0616,FRAGILE,EASY,5,latency_steps,1.0,4.0,300.0,0.0081
R0618,INFEASIBLE,FRAGILE,1,Iyy,0.016287,0.027866,71.09,0.0471
R0618,INFEASIBLE,FRAGILE,2,backlash,0.189701,0.046223,-75.63,0.0307
R0618,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,41.319632,74.855953,81.16,0.0286
R0618,INFEASIBLE,FRAGILE,4,thrust,47.241616,35.274838,-25.33,0.0114
R0618,INFEASIBLE,FRAGILE,5,mass,1.726848,1.544939,-10.53,0.0092
R0619,INFEASIBLE,FRAGILE,1,backlash,0.23392,0.046223,-80.24,0.0612
R0619,INFEASIBLE,FRAGILE,2,p_unstable,2.01499,1.152109,-42.82,0.0261
R0619,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,30.927651,74.855953,142.04,0.0177
R0619,INFEASIBLE,FRAGILE,4,Iyy,0.024023,0.027866,16.0,0.0094
R0619,INFEASIBLE,FRAGILE,5,static_margin,0.207378,0.130246,-37.19,0.0093
R0624,INFEASIBLE,FRAGILE,1,backlash,0.234429,0.046223,-80.28,0.102
R0624,INFEASIBLE,FRAGILE,2,Iyy,0.017639,0.027866,57.99,0.0257
R0624,INFEASIBLE,FRAGILE,3,thrust,47.717321,35.274838,-26.08,0.0123
R0624,INFEASIBLE,FRAGILE,4,mass,1.243616,1.544939,24.23,0.0056
R0624,INFEASIBLE,FRAGILE,5,control_effectiveness,8.945451,8.881821,-0.71,0.0033
R0626,INFEASIBLE,FRAGILE,1,backlash,0.240523,0.046223,-80.78,0.1699
R0626,INFEASIBLE,FRAGILE,2,Iyy,0.016184,0.027866,72.18,0.036
R0626,INFEASIBLE,FRAGILE,3,thrust,38.75417,35.274838,-8.98,0.0303
R0626,INFEASIBLE,FRAGILE,4,control_effectiveness,9.924003,8.881821,-10.5,0.0092
R0626,INFEASIBLE,FRAGILE,5,wind_strength,0.294049,0.245771,-16.42,0.0056
R0629,INFEASIBLE,FRAGILE,1,Iyy,0.013009,0.027866,114.2,0.1017
R0629,INFEASIBLE,FRAGILE,2,backlash,0.202537,0.046223,-77.18,0.0872
R0629,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,36.897567,74.855953,102.88,0.0191
R0629,INFEASIBLE,FRAGILE,4,wind_strength,0.30484,0.245771,-19.38,0.0103
R0629,INFEASIBLE,FRAGILE,5,mass,1.138695,1.544939,35.68,0.0088
R0632,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,50.851152,74.855953,47.21,0.0307
R0632,INFEASIBLE,FRAGILE,2,max_gimbal_deg,13.063929,11.163395,-14.55,0.0157
R0632,INFEASIBLE,FRAGILE,3,control_effectiveness,9.435102,8.881821,-5.86,0.0156
R0632,INFEASIBLE,FRAGILE,4,Cm_alpha,-58.747167,-48.954533,16.67,0.0141
R0632,INFEASIBLE,FRAGILE,5,thrust,32.505041,35.274838,8.52,0.0117
R0633,INFEASIBLE,FRAGILE,1,backlash,0.20692,0.046223,-77.66,0.1868
R0633,INFEASIBLE,FRAGILE,2,Iyy,0.015271,0.027866,82.48,0.0433
R0633,INFEASIBLE,FRAGILE,3,thrust,41.136195,35.274838,-14.25,0.0156
R0633,INFEASIBLE,FRAGILE,4,Cm_alpha,-67.225126,-48.954533,27.18,0.0078
R0633,INFEASIBLE,FRAGILE,5,p_unstable,0.92914,1.152109,24.0,0.0072
R0638,INFEASIBLE,FRAGILE,1,Iyy,0.016936,0.027866,64.54,0.1223
R0638,INFEASIBLE,FRAGILE,2,Cm_alpha,-62.782838,-48.954533,22.03,0.0283
R0638,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,102.823698,74.855953,-27.2,0.015
R0638,INFEASIBLE,FRAGILE,4,backlash,0.164362,0.046223,-71.88,0.0107
R0638,INFEASIBLE,FRAGILE,5,p_unstable,0.692642,1.152109,66.34,0.0094
R0639,FRAGILE,EASY,1,backlash,0.141583,0.046223,-67.35,0.7091
R0639,FRAGILE,EASY,2,control_effectiveness,13.556561,8.881821,-34.48,0.0939
R0639,FRAGILE,EASY,3,Cm_alpha,-62.656342,-48.954533,21.87,0.0937
R0639,FRAGILE,EASY,4,thrust,41.716893,35.274838,-15.44,0.0507
R0639,FRAGILE,EASY,5,static_margin,0.108216,0.130246,20.36,0.0407
R0642,INFEASIBLE,FRAGILE,1,p_unstable,2.017673,1.152109,-42.9,0.032
R0642,INFEASIBLE,FRAGILE,2,static_margin,0.184216,0.130246,-29.3,0.017
R0642,INFEASIBLE,FRAGILE,3,Iyy,0.020274,0.027866,37.45,0.0133
R0642,INFEASIBLE,FRAGILE,4,control_effectiveness,9.594815,8.881821,-7.43,0.0131
R0642,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.878681,0.744226,-15.3,0.0117
R0643,INFEASIBLE,FRAGILE,1,static_margin,0.196967,0.130246,-33.87,0.1129
R0643,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,59.698915,74.855953,25.39,0.0273
R0643,INFEASIBLE,FRAGILE,3,mass,1.667558,1.544939,-7.35,0.0139
R0643,INFEASIBLE,FRAGILE,4,max_gimbal_deg,12.286938,11.163395,-9.14,0.0123
R0643,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.819129,0.744226,-9.14,0.0106
R0644,INFEASIBLE,FRAGILE,1,backlash,0.195849,0.046223,-76.4,0.0968
R0644,INFEASIBLE,FRAGILE,2,Iyy,0.016756,0.027866,66.31,0.0287
R0644,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.962443,0.744226,-22.67,0.0211
R0644,INFEASIBLE,FRAGILE,4,Cm_alpha,-68.021062,-48.954533,28.03,0.0203
R0644,INFEASIBLE,FRAGILE,5,p_unstable,1.613892,1.152109,-28.61,0.0175
R0645,FRAGILE,EASY,1,backlash,0.099887,0.046223,-53.72,0.6509
R0645,FRAGILE,EASY,2,thrust,38.033475,35.274838,-7.25,0.1158
R0645,FRAGILE,EASY,3,control_effectiveness,13.255245,8.881821,-32.99,0.1153
R0645,FRAGILE,EASY,4,Cm_alpha,-66.196137,-48.954533,26.05,0.0602
R0645,FRAGILE,EASY,5,Iyy,0.023776,0.027866,17.2,0.0538
R0646,INFEASIBLE,FRAGILE,1,p_unstable,1.533614,1.152109,-24.88,0.0328
R0646,INFEASIBLE,FRAGILE,2,control_effectiveness,12.330587,8.881821,-27.97,0.0216
R0646,INFEASIBLE,FRAGILE,3,Cm_alpha,-63.717382,-48.954533,23.17,0.0191
R0646,INFEASIBLE,FRAGILE,4,static_margin,0.120177,0.130246,8.38,0.0061
R0646,INFEASIBLE,FRAGILE,5,mass,1.632014,1.544939,-5.34,0.0058
R0647,INFEASIBLE,FRAGILE,1,static_margin,0.177431,0.130246,-26.59,0.0453
R0647,INFEASIBLE,FRAGILE,2,backlash,0.183261,0.046223,-74.78,0.0433
R0647,INFEASIBLE,FRAGILE,3,max_gimbal_deg,14.691162,11.163395,-24.01,0.0238
R0647,INFEASIBLE,FRAGILE,4,wind_strength,0.364624,0.245771,-32.6,0.0178
R0647,INFEASIBLE,FRAGILE,5,mass,2.085212,1.544939,-25.91,0.0125
R0648,INFEASIBLE,FRAGILE,1,backlash,0.081297,0.046223,-43.14,0.0753
R0648,INFEASIBLE,FRAGILE,2,p_unstable,1.794204,1.152109,-35.79,0.0351
R0648,INFEASIBLE,FRAGILE,3,Iyy,0.011643,0.027866,139.33,0.0255
R0648,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,27.678871,74.855953,170.44,0.0188
R0648,INFEASIBLE,FRAGILE,5,static_margin,0.185176,0.130246,-29.66,0.0153
R0649,INFEASIBLE,FRAGILE,1,backlash,0.244316,0.046223,-81.08,0.2018
R0649,INFEASIBLE,FRAGILE,2,Iyy,0.010373,0.027866,168.63,0.034
R0649,INFEASIBLE,FRAGILE,3,thrust,49.056722,35.274838,-28.09,0.0189
R0649,INFEASIBLE,FRAGILE,4,max_gimbal_deg,13.954252,11.163395,-20.0,0.0175
R0649,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.930283,0.744226,-20.0,0.0067
R0650,FRAGILE,EASY,1,backlash,0.238002,0.046223,-80.58,0.563
R0650,FRAGILE,EASY,2,p_unstable,2.494274,1.152109,-53.81,0.0641
R0650,FRAGILE,EASY,3,static_margin,0.21063,0.130246,-38.16,0.0514
R0650,FRAGILE,EASY,4,latency_steps,2.0,4.0,100.0,0.0289
R0650,FRAGILE,EASY,5,best_u_max_frac,0.539612,0.744226,37.92,0.026
R0651,INFEASIBLE,FRAGILE,1,backlash,0.169323,0.046223,-72.7,0.027
R0651,INFEASIBLE,FRAGILE,2,control_effectiveness,10.796399,8.881821,-17.73,0.0205
R0651,INFEASIBLE,FRAGILE,3,p_unstable,1.772239,1.152109,-34.99,0.0117
R0651,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,31.908539,74.855953,134.6,0.0107
R0651,INFEASIBLE,FRAGILE,5,static_margin,0.154468,0.130246,-15.68,0.007
R0652,INFEASIBLE,FRAGILE,1,p_unstable,1.948075,1.152109,-40.86,0.1277
R0652,INFEASIBLE,FRAGILE,2,Cm_alpha,-54.908241,-48.954533,10.84,0.0436
R0652,INFEASIBLE,FRAGILE,3,static_margin,0.166647,0.130246,-21.84,0.038
R0652,INFEASIBLE,FRAGILE,4,mass,1.16447,1.544939,32.67,0.0152
R0652,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.601577,0.744226,23.71,0.0133
R0655,INFEASIBLE,FRAGILE,1,backlash,0.21716,0.046223,-78.71,0.0382
R0655,INFEASIBLE,FRAGILE,2,p_unstable,1.907378,1.152109,-39.6,0.0258
R0655,INFEASIBLE,FRAGILE,3,Cm_alpha,-69.735335,-48.954533,29.8,0.0184
R0655,INFEASIBLE,FRAGILE,4,thrust,40.355783,35.274838,-12.59,0.0141
R0655,INFEASIBLE,FRAGILE,5,mass,1.813465,1.544939,-14.81,0.0086
R0656,INFEASIBLE,FRAGILE,1,backlash,0.239538,0.046223,-80.7,0.0571
R0656,INFEASIBLE,FRAGILE,2,Cm_alpha,-56.332441,-48.954533,13.1,0.0369
R0656,INFEASIBLE,FRAGILE,3,Iyy,0.02458,0.027866,13.37,0.0192
R0656,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,63.025408,74.855953,18.77,0.0152
R0656,INFEASIBLE,FRAGILE,5,thrust,32.580949,35.274838,8.27,0.0126
R0658,INFEASIBLE,FRAGILE,1,backlash,0.203543,0.046223,-77.29,0.0801
R0658,INFEASIBLE,FRAGILE,2,Iyy,0.023841,0.027866,16.89,0.0706
R0658,INFEASIBLE,FRAGILE,3,thrust,39.034166,35.274838,-9.63,0.0585
R0658,INFEASIBLE,FRAGILE,4,Cm_alpha,-36.947368,-48.954533,-32.5,0.0116
R0658,INFEASIBLE,FRAGILE,5,control_effectiveness,9.943383,8.881821,-10.68,0.0108
R0659,INFEASIBLE,FRAGILE,1,Iyy,0.017527,0.027866,58.99,0.1111
R0659,INFEASIBLE,FRAGILE,2,static_margin,0.218397,0.130246,-40.36,0.0422
R0659,INFEASIBLE,FRAGILE,3,backlash,0.188772,0.046223,-75.51,0.0373
R0659,INFEASIBLE,FRAGILE,4,p_unstable,1.499022,1.152109,-23.14,0.0119
R0659,INFEASIBLE,FRAGILE,5,mass,1.611909,1.544939,-4.15,0.0083
R0661,INFEASIBLE,FRAGILE,1,backlash,0.231791,0.046223,-80.06,0.0653
R0661,INFEASIBLE,FRAGILE,2,Cm_alpha,-61.59525,-48.954533,20.52,0.0218
R0661,INFEASIBLE,FRAGILE,3,thrust,38.670754,35.274838,-8.78,0.0101
R0661,INFEASIBLE,FRAGILE,4,control_effectiveness,12.001594,8.881821,-25.99,0.0097
R0661,INFEASIBLE,FRAGILE,5,max_gimbal_deg,14.922944,11.163395,-25.19,0.0087
R0662,INFEASIBLE,FRAGILE,1,backlash,0.19957,0.046223,-76.84,0.1057
R0662,INFEASIBLE,FRAGILE,2,p_unstable,2.145393,1.152109,-46.3,0.0173
R0662,INFEASIBLE,FRAGILE,3,static_margin,0.229047,0.130246,-43.14,0.0117
R0662,INFEASIBLE,FRAGILE,4,Iyy,0.019987,0.027866,39.42,0.0059
R0662,INFEASIBLE,FRAGILE,5,Cm_alpha,-51.597002,-48.954533,5.12,0.0053
R0663,FRAGILE,EASY,1,backlash,0.156032,0.046223,-70.38,0.6108
R0663,FRAGILE,EASY,2,thrust,41.208519,35.274838,-14.4,0.0908
R0663,FRAGILE,EASY,3,wind_strength,0.066337,0.245771,270.49,0.0332
R0663,FRAGILE,EASY,4,deadband,0.110495,0.079617,-27.95,0.0247
R0663,FRAGILE,EASY,5,static_margin,0.167929,0.130246,-22.44,0.0224
R0664,INFEASIBLE,FRAGILE,1,p_unstable,1.826854,1.152109,-36.93,0.0688
R0664,INFEASIBLE,FRAGILE,2,static_margin,0.22233,0.130246,-41.42,0.0419
R0664,INFEASIBLE,FRAGILE,3,thrust,25.668903,35.274838,37.42,0.0382
R0664,INFEASIBLE,FRAGILE,4,Iyy,0.023658,0.027866,17.79,0.0281
R0664,INFEASIBLE,FRAGILE,5,wind_strength,0.437509,0.245771,-43.83,0.017
R0665,INFEASIBLE,FRAGILE,1,thrust,42.244058,35.274838,-16.5,0.0485
R0665,INFEASIBLE,FRAGILE,2,Iyy,0.023552,0.027866,18.32,0.0182
R0665,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.845698,0.744226,-12.0,0.0134
R0665,INFEASIBLE,FRAGILE,4,wind_strength,0.371218,0.245771,-33.79,0.0126
R0665,INFEASIBLE,FRAGILE,5,max_gimbal_deg,12.685473,11.163395,-12.0,0.0103
R0666,FRAGILE,EASY,1,backlash,0.103104,0.046223,-55.17,0.4749
R0666,FRAGILE,EASY,2,thrust,39.814568,35.274838,-11.4,0.1679
R0666,FRAGILE,EASY,3,mass,0.914762,1.544939,68.89,0.1088
R0666,FRAGILE,EASY,4,p_unstable,0.386113,1.152109,198.39,0.0723
R0666,FRAGILE,EASY,5,static_margin,0.053604,0.130246,142.98,0.0645
R0668,INFEASIBLE,FRAGILE,1,best_u_max_frac,0.829647,0.744226,-10.3,0.0264
R0668,INFEASIBLE,FRAGILE,2,max_gimbal_deg,12.444707,11.163395,-10.3,0.0224
R0668,INFEASIBLE,FRAGILE,3,Cm_alpha,-55.878661,-48.954533,12.39,0.0208
R0668,INFEASIBLE,FRAGILE,4,control_effectiveness,13.81563,8.881821,-35.71,0.0179
R0668,INFEASIBLE,FRAGILE,5,p_unstable,1.606104,1.152109,-28.27,0.0163
R0671,INFEASIBLE,FRAGILE,1,deadband,0.138105,0.079617,-42.35,0.0364
R0671,INFEASIBLE,FRAGILE,2,control_effectiveness,8.119403,8.881821,9.39,0.022
R0671,INFEASIBLE,FRAGILE,3,Cm_alpha,-40.623503,-48.954533,-20.51,0.0175
R0671,INFEASIBLE,FRAGILE,4,max_gimbal_deg,10.403844,11.163395,7.3,0.0096
R0671,INFEASIBLE,FRAGILE,5,backlash,0.072139,0.046223,-35.92,0.0081
R0672,INFEASIBLE,FRAGILE,1,backlash,0.074262,0.046223,-37.76,0.0725
R0672,INFEASIBLE,FRAGILE,2,p_unstable,1.876144,1.152109,-38.59,0.0539
R0672,INFEASIBLE,FRAGILE,3,static_margin,0.176869,0.130246,-26.36,0.0321
R0672,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.85729,0.744226,-13.19,0.0212
R0672,INFEASIBLE,FRAGILE,5,max_gimbal_deg,12.859356,11.163395,-13.19,0.0191
R0675,INFEASIBLE,FRAGILE,1,Iyy,0.012932,0.027866,115.49,0.1599
R0675,INFEASIBLE,FRAGILE,2,control_effectiveness,10.363061,8.881821,-14.29,0.0762
R0675,INFEASIBLE,FRAGILE,3,backlash,0.098665,0.046223,-53.15,0.0735
R0675,INFEASIBLE,FRAGILE,4,thrust,43.708332,35.274838,-19.29,0.0456
R0675,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,28.996432,74.855953,158.16,0.0452
R0676,INFEASIBLE,FRAGILE,1,backlash,0.187566,0.046223,-75.36,0.0392
R0676,INFEASIBLE,FRAGILE,2,Cm_alpha,-58.091188,-48.954533,15.73,0.0228
R0676,INFEASIBLE,FRAGILE,3,control_effectiveness,11.986267,8.881821,-25.9,0.0157
R0676,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,59.140504,74.855953,26.57,0.0156
R0676,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.802812,0.744226,-7.3,0.0143
R0678,INFEASIBLE,FRAGILE,1,backlash,0.201339,0.046223,-77.04,0.1457
R0678,INFEASIBLE,FRAGILE,2,Iyy,0.01387,0.027866,100.91,0.0186
R0678,INFEASIBLE,FRAGILE,3,thrust,38.47501,35.274838,-8.32,0.0075
R0678,INFEASIBLE,FRAGILE,4,mass,1.340625,1.544939,15.24,0.006
R0678,INFEASIBLE,FRAGILE,5,static_margin,0.156831,0.130246,-16.95,0.005
R0680,INFEASIBLE,FRAGILE,1,Iyy,0.011187,0.027866,149.11,0.1068
R0680,INFEASIBLE,FRAGILE,2,backlash,0.117123,0.046223,-60.53,0.0548
R0680,INFEASIBLE,FRAGILE,3,control_effectiveness,11.294922,8.881821,-21.36,0.0511
R0680,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,64.460623,74.855953,16.13,0.0176
R0680,INFEASIBLE,FRAGILE,5,thrust,29.746153,35.274838,18.59,0.0169
R0681,INFEASIBLE,FRAGILE,1,backlash,0.130514,0.046223,-64.58,0.2081
R0681,INFEASIBLE,FRAGILE,2,Iyy,0.013449,0.027866,107.21,0.0487
R0681,INFEASIBLE,FRAGILE,3,p_unstable,2.655511,1.152109,-56.61,0.0372
R0681,INFEASIBLE,FRAGILE,4,max_gimbal_deg,13.221582,11.163395,-15.57,0.0161
R0681,INFEASIBLE,FRAGILE,5,control_effectiveness,9.899985,8.881821,-10.28,0.015
R0682,INFEASIBLE,FRAGILE,1,backlash,0.245975,0.046223,-81.21,0.0564
R0682,INFEASIBLE,FRAGILE,2,Iyy,0.025232,0.027866,10.44,0.0144
R0682,INFEASIBLE,FRAGILE,3,p_unstable,1.735335,1.152109,-33.61,0.0137
R0682,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.865378,0.744226,-14.0,0.0125
R0682,INFEASIBLE,FRAGILE,5,static_margin,0.220343,0.130246,-40.89,0.0059
R0683,FRAGILE,EASY,1,Iyy,0.015527,0.027866,79.47,0.3912
R0683,FRAGILE,EASY,2,backlash,0.081035,0.046223,-42.96,0.3024
R0683,FRAGILE,EASY,3,Cm_alpha,-67.638836,-48.954533,27.62,0.0636
R0683,FRAGILE,EASY,4,best_u_max_frac,0.86361,0.744226,-13.82,0.0523
R0683,FRAGILE,EASY,5,wind_strength,0.085077,0.245771,188.88,0.0394
R0685,INFEASIBLE,FRAGILE,1,backlash,0.212381,0.046223,-78.24,0.1391
R0685,INFEASIBLE,FRAGILE,2,p_unstable,2.228386,1.152109,-48.3,0.0332
R0685,INFEASIBLE,FRAGILE,3,control_effectiveness,12.026115,8.881821,-26.15,0.025
R0685,INFEASIBLE,FRAGILE,4,Iyy,0.010661,0.027866,161.39,0.02
R0685,INFEASIBLE,FRAGILE,5,max_gimbal_deg,10.720212,11.163395,4.13,0.0037
R0686,INFEASIBLE,FRAGILE,1,control_effectiveness,11.711929,8.881821,-24.16,0.0527
R0686,INFEASIBLE,FRAGILE,2,thrust,46.933726,35.274838,-24.84,0.0299
R0686,INFEASIBLE,FRAGILE,3,deadband,0.106525,0.079617,-25.26,0.0294
R0686,INFEASIBLE,FRAGILE,4,latency_steps,5.0,4.0,-20.0,0.0206
R0686,INFEASIBLE,FRAGILE,5,mass,1.646244,1.544939,-6.15,0.0194
R0688,INFEASIBLE,FRAGILE,1,backlash,0.236133,0.046223,-80.42,0.0425
R0688,INFEASIBLE,FRAGILE,2,static_margin,0.187475,0.130246,-30.53,0.0206
R0688,INFEASIBLE,FRAGILE,3,Iyy,0.020573,0.027866,35.45,0.02
R0688,INFEASIBLE,FRAGILE,4,control_effectiveness,10.54259,8.881821,-15.75,0.0111
R0688,INFEASIBLE,FRAGILE,5,p_unstable,1.85559,1.152109,-37.91,0.0097
R0689,INFEASIBLE,FRAGILE,1,Iyy,0.014317,0.027866,94.63,0.2043
R0689,INFEASIBLE,FRAGILE,2,backlash,0.14708,0.046223,-68.57,0.0515
R0689,INFEASIBLE,FRAGILE,3,control_effectiveness,13.504604,8.881821,-34.23,0.0359
R0689,INFEASIBLE,FRAGILE,4,thrust,32.544832,35.274838,8.39,0.012
R0689,INFEASIBLE,FRAGILE,5,Cm_alpha,-36.712381,-48.954533,-33.35,0.0096
R0692,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,25.749284,74.855953,190.71,0.0455
R0692,INFEASIBLE,FRAGILE,2,thrust,49.122403,35.274838,-28.19,0.0441
R0692,INFEASIBLE,FRAGILE,3,Cm_alpha,-54.450649,-48.954533,10.09,0.0201
R0692,INFEASIBLE,FRAGILE,4,deadband,0.050205,0.079617,58.58,0.0133
R0692,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.670508,0.744226,10.99,0.005
R0693,INFEASIBLE,FRAGILE,1,Iyy,0.020707,0.027866,34.57,0.0618
R0693,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,100.138018,74.855953,-25.25,0.015
R0693,INFEASIBLE,FRAGILE,3,thrust,28.316259,35.274838,24.57,0.0112
R0693,INFEASIBLE,FRAGILE,4,mass,2.03594,1.544939,-24.12,0.0087
R0693,INFEASIBLE,FRAGILE,5,max_gimbal_deg,13.543151,11.163395,-17.57,0.0081
R0694,INFEASIBLE,FRAGILE,1,control_effectiveness,13.154381,8.881821,-32.48,0.0622
R0694,INFEASIBLE,FRAGILE,2,Cm_alpha,-32.753929,-48.954533,-49.46,0.0496
R0694,INFEASIBLE,FRAGILE,3,thrust,40.516855,35.274838,-12.94,0.035
R0694,INFEASIBLE,FRAGILE,4,static_margin,0.041444,0.130246,214.27,0.0279
R0694,INFEASIBLE,FRAGILE,5,mass,0.936802,1.544939,64.92,0.0215
R0695,INFEASIBLE,FRAGILE,1,backlash,0.167571,0.046223,-72.42,0.0436
R0695,INFEASIBLE,FRAGILE,2,thrust,46.446683,35.274838,-24.05,0.0305
R0695,INFEASIBLE,FRAGILE,3,control_effectiveness,10.803032,8.881821,-17.78,0.0292
R0695,INFEASIBLE,FRAGILE,4,Iyy,0.025069,0.027866,11.16,0.0231
R0695,INFEASIBLE,FRAGILE,5,max_gimbal_deg,13.847168,11.163395,-19.38,0.0219
R0699,INFEASIBLE,FRAGILE,1,backlash,0.226602,0.046223,-79.6,0.0811
R0699,INFEASIBLE,FRAGILE,2,Iyy,0.020303,0.027866,37.25,0.04
R0699,INFEASIBLE,FRAGILE,3,p_unstable,1.466776,1.152109,-21.45,0.0355
R0699,INFEASIBLE,FRAGILE,4,static_margin,0.192573,0.130246,-32.37,0.0339
R0699,INFEASIBLE,FRAGILE,5,control_effectiveness,12.293732,8.881821,-27.75,0.011
R0700,FRAGILE,EASY,1,p_unstable,2.679386,1.152109,-57.0,0.2607
R0700,FRAGILE,EASY,2,servo_slew_deg_s,28.005131,74.855953,167.29,0.1521
R0700,FRAGILE,EASY,3,static_margin,0.191918,0.130246,-32.13,0.1416
R0700,FRAGILE,EASY,4,Cm_alpha,-65.785163,-48.954533,25.58,0.1172
R0700,FRAGILE,EASY,5,max_gimbal_deg,14.165474,11.163395,-21.19,0.0706
R0701,INFEASIBLE,FRAGILE,1,backlash,0.217485,0.046223,-78.75,0.0841
R0701,INFEASIBLE,FRAGILE,2,Iyy,0.017599,0.027866,58.34,0.0662
R0701,INFEASIBLE,FRAGILE,3,static_margin,0.171743,0.130246,-24.16,0.0158
R0701,INFEASIBLE,FRAGILE,4,thrust,37.544224,35.274838,-6.04,0.0122
R0701,INFEASIBLE,FRAGILE,5,latency_steps,5.0,4.0,-20.0,0.0092
R0703,INFEASIBLE,FRAGILE,1,static_margin,0.219714,0.130246,-40.72,0.0526
R0703,INFEASIBLE,FRAGILE,2,backlash,0.21537,0.046223,-78.54,0.0401
R0703,INFEASIBLE,FRAGILE,3,p_unstable,2.026121,1.152109,-43.14,0.0361
R0703,INFEASIBLE,FRAGILE,4,control_effectiveness,9.58741,8.881821,-7.36,0.0149
R0703,INFEASIBLE,FRAGILE,5,mass,1.194921,1.544939,29.29,0.0058
R0709,INFEASIBLE,FRAGILE,1,backlash,0.219269,0.046223,-78.92,0.1052
R0709,INFEASIBLE,FRAGILE,2,static_margin,0.177597,0.130246,-26.66,0.0396
R0709,INFEASIBLE,FRAGILE,3,p_unstable,1.738795,1.152109,-33.74,0.0243
R0709,INFEASIBLE,FRAGILE,4,thrust,38.227484,35.274838,-7.72,0.0235
R0709,INFEASIBLE,FRAGILE,5,Iyy,0.031946,0.027866,-12.77,0.0136
R0710,INFEASIBLE,FRAGILE,1,p_unstable,1.990579,1.152109,-42.12,0.0628
R0710,INFEASIBLE,FRAGILE,2,backlash,0.243931,0.046223,-81.05,0.0454
R0710,INFEASIBLE,FRAGILE,3,static_margin,0.190747,0.130246,-31.72,0.0375
R0710,INFEASIBLE,FRAGILE,4,Cm_alpha,-58.137401,-48.954533,15.8,0.0144
R0710,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,29.977948,74.855953,149.7,0.0126
R0711,INFEASIBLE,FRAGILE,1,backlash,0.244488,0.046223,-81.09,0.1817
R0711,INFEASIBLE,FRAGILE,2,Iyy,0.014409,0.027866,93.39,0.0556
R0711,INFEASIBLE,FRAGILE,3,Cm_alpha,-61.726148,-48.954533,20.69,0.0103
R0711,INFEASIBLE,FRAGILE,4,p_unstable,1.842727,1.152109,-37.48,0.0086
R0711,INFEASIBLE,FRAGILE,5,thrust,30.537385,35.274838,15.51,0.0044
R0712,INFEASIBLE,FRAGILE,1,Iyy,0.022705,0.027866,22.73,0.0602
R0712,INFEASIBLE,FRAGILE,2,control_effectiveness,11.501032,8.881821,-22.77,0.0395
R0712,INFEASIBLE,FRAGILE,3,mass,2.031275,1.544939,-23.94,0.0214
R0712,INFEASIBLE,FRAGILE,4,Cm_alpha,-34.838201,-48.954533,-40.52,0.0193
