qr,Kp,Kd,sr,rocket_id,td,keff,latency,final_label
7.896522868499725,2.7854126273422253,2.0644112943970025,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
12.663801734674022,3.5243602769019162,2.2649658309391896,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
20.309176209047347,4.4587650982991605,2.49563754568825,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
32.57020655659783,5.640087906542586,2.7598479198803396,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
52.23345074266843,7.133239922837286,3.061391965989034,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
83.76776400682924,9.020057051035204,3.4044968489998455,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
134.33993325988988,11.403654050749546,3.7938837419664786,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
215.44346900318823,14.413874006715984,4.234832732297175,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
345.5107294592218,18.214098037487428,4.733250908690652,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
554.1020330009492,23.009739736775554,5.295743902248784,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
888.6238162743407,29.058819789505467,5.929691147264696,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
1425.1026703029963,36.68509982403716,6.6433249940994505,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
2285.4638641349884,46.2943517893701,7.445813568511166,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
3665.241237079626,58.39445025628245,8.347346937401355,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
5878.0160722749115,73.62009915195988,9.359225706594248,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
9426.684551178854,92.76313879111436,10.49395062775039,1.0,R1433,13.190651884886329,1.6988004420376557,3,EASY
